datetime,M_1_OPEN,M_1_HIGH,M_1_LOW,M_1_CLOSE,M_15_OPEN,M_15_HIGH,M_15_LOW,M_15_CLOSE
2024-08-14 08:50:00,2.52,2.54,2.51,2.5399,2.53,2.58,2.51,2.51
2024-08-14 08:51:00,2.52,2.52,2.52,2.52,2.53,2.58,2.51,2.51
2024-08-14 08:52:00,2.53,2.54,2.53,2.54,2.53,2.58,2.51,2.51
2024-08-14 08:53:00,2.55,2.56,2.54,2.54,2.53,2.58,2.51,2.51
2024-08-14 08:54:00,2.54,2.55,2.54,2.54,2.53,2.58,2.51,2.51
2024-08-14 08:55:00,2.52,2.52,2.47,2.47,2.53,2.58,2.51,2.51
2024-08-14 08:56:00,2.47,2.54,2.47,2.49,2.53,2.58,2.51,2.51
2024-08-14 08:57:00,2.49,2.52,2.49,2.52,2.53,2.58,2.51,2.51
2024-08-14 08:58:00,2.52,2.52,2.5,2.5,2.53,2.58,2.51,2.51
2024-08-14 08:59:00,2.5,2.5,2.49,2.4909,2.53,2.58,2.51,2.51
2024-08-14 09:00:00,2.5,2.52,2.5,2.51,2.5199,2.56,2.47,2.4909
2024-08-14 09:01:00,2.5,2.51,2.5,2.51,2.5199,2.56,2.47,2.4909
2024-08-14 09:02:00,2.51,2.52,2.51,2.51,2.5199,2.56,2.47,2.4909
2024-08-14 09:03:00,2.52,2.5348,2.52,2.5348,2.5199,2.56,2.47,2.4909
2024-08-14 09:04:00,2.52,2.52,2.52,2.52,2.5199,2.56,2.47,2.4909
2024-08-14 09:05:00,2.52,2.5395,2.52,2.5395,2.5199,2.56,2.47,2.4909
2024-08-14 09:06:00,2.55,2.55,2.52,2.52,2.5199,2.56,2.47,2.4909
2024-08-14 09:07:00,2.54,2.54,2.51,2.51,2.5199,2.56,2.47,2.4909
2024-08-14 09:08:00,2.51,2.5109,2.51,2.5104,2.5199,2.56,2.47,2.4909
2024-08-14 09:09:00,2.53,2.53,2.53,2.53,2.5199,2.56,2.47,2.4909
2024-08-14 09:10:00,2.55,2.55,2.54,2.54,2.5199,2.56,2.47,2.4909
2024-08-14 09:11:00,2.54,2.55,2.52,2.52,2.5199,2.56,2.47,2.4909
2024-08-14 09:12:00,2.52,2.53,2.52,2.53,2.5199,2.56,2.47,2.4909
2024-08-14 09:13:00,2.52,2.54,2.52,2.54,2.5199,2.56,2.47,2.4909
2024-08-14 09:14:00,2.53,2.54,2.53,2.54,2.5199,2.56,2.47,2.4909
2024-08-14 09:15:00,2.54,2.54,2.5209,2.53,2.5,2.55,2.5,2.54
2024-08-14 09:16:00,2.53,2.54,2.53,2.53,2.5,2.55,2.5,2.54
2024-08-14 09:17:00,2.54,2.54,2.54,2.54,2.5,2.55,2.5,2.54
2024-08-14 09:18:00,2.53,2.54,2.53,2.53,2.5,2.55,2.5,2.54
2024-08-14 09:19:00,2.54,2.54,2.53,2.54,2.5,2.55,2.5,2.54
2024-08-14 09:20:00,2.53,2.57,2.53,2.5596,2.5,2.55,2.5,2.54
2024-08-14 09:21:00,2.54,2.55,2.54,2.55,2.5,2.55,2.5,2.54
2024-08-14 09:22:00,2.55,2.55,2.54,2.54,2.5,2.55,2.5,2.54
2024-08-14 09:23:00,2.569,2.569,2.54,2.54,2.5,2.55,2.5,2.54
2024-08-14 09:24:00,2.54,2.54,2.54,2.54,2.5,2.55,2.5,2.54
2024-08-14 09:25:00,2.56,2.58,2.5308,2.57,2.5,2.55,2.5,2.54
2024-08-14 09:26:00,2.58,2.6,2.54,2.5514,2.5,2.55,2.5,2.54
2024-08-14 09:27:00,2.56,2.56,2.55,2.55,2.5,2.55,2.5,2.54
2024-08-14 09:28:00,2.56,2.59,2.55,2.5895,2.5,2.55,2.5,2.54
2024-08-14 09:29:00,2.58,2.6,2.57,2.6,2.5,2.55,2.5,2.54
2024-08-14 09:30:00,2.6,2.62,2.52,2.52,2.54,2.6,2.5209,2.6
2024-08-14 09:31:00,2.5497,2.5498,2.36,2.37,2.54,2.6,2.5209,2.6
2024-08-14 09:32:00,2.38,2.42,2.14,2.205,2.54,2.6,2.5209,2.6
2024-08-14 09:33:00,2.205,2.32,2.17,2.27,2.54,2.6,2.5209,2.6
2024-08-14 09:34:00,2.275,2.35,2.26,2.28,2.54,2.6,2.5209,2.6
2024-08-14 09:35:00,2.29,2.31,2.28,2.31,2.54,2.6,2.5209,2.6
2024-08-14 09:36:00,2.31,2.34,2.3098,2.339,2.54,2.6,2.5209,2.6
2024-08-14 09:37:00,2.3333,2.39,2.3301,2.352,2.54,2.6,2.5209,2.6
2024-08-14 09:38:00,2.3608,2.38,2.3301,2.35,2.54,2.6,2.5209,2.6
2024-08-14 09:39:00,2.3392,2.34,2.29,2.295,2.54,2.6,2.5209,2.6
2024-08-14 09:40:00,2.3,2.33,2.29,2.3208,2.54,2.6,2.5209,2.6
2024-08-14 09:41:00,2.32,2.38,2.31,2.34,2.54,2.6,2.5209,2.6
2024-08-14 09:42:00,2.33,2.35,2.33,2.3454,2.54,2.6,2.5209,2.6
2024-08-14 09:43:00,2.34,2.35,2.32,2.345,2.54,2.6,2.5209,2.6
2024-08-14 09:44:00,2.35,2.36,2.34,2.34,2.54,2.6,2.5209,2.6
2024-08-14 09:45:00,2.345,2.36,2.33,2.35,2.6,2.62,2.14,2.34
2024-08-14 09:46:00,2.3483,2.36,2.3,2.31,2.6,2.62,2.14,2.34
2024-08-14 09:47:00,2.3097,2.33,2.3,2.3299,2.6,2.62,2.14,2.34
2024-08-14 09:48:00,2.33,2.35,2.29,2.32,2.6,2.62,2.14,2.34
2024-08-14 09:49:00,2.311,2.32,2.3,2.305,2.6,2.62,2.14,2.34
2024-08-14 09:50:00,2.31,2.31,2.25,2.2601,2.6,2.62,2.14,2.34
2024-08-14 09:51:00,2.262,2.34,2.262,2.3312,2.6,2.62,2.14,2.34
2024-08-14 09:52:00,2.3327,2.42,2.33,2.385,2.6,2.62,2.14,2.34
2024-08-14 09:53:00,2.3892,2.4,2.36,2.4,2.6,2.62,2.14,2.34
2024-08-14 09:54:00,2.3801,2.3963,2.31,2.3494,2.6,2.62,2.14,2.34
2024-08-14 09:55:00,2.3799,2.3999,2.35,2.37,2.6,2.62,2.14,2.34
2024-08-14 09:56:00,2.36,2.365,2.35,2.365,2.6,2.62,2.14,2.34
2024-08-14 09:57:00,2.3625,2.37,2.3415,2.36,2.6,2.62,2.14,2.34
2024-08-14 09:58:00,2.365,2.43,2.3601,2.42,2.6,2.62,2.14,2.34
2024-08-14 09:59:00,2.42,2.46,2.4194,2.445,2.6,2.62,2.14,2.34
2024-08-14 10:00:00,2.445,2.47,2.41,2.46,2.345,2.46,2.25,2.445
2024-08-14 10:01:00,2.455,2.47,2.44,2.4685,2.345,2.46,2.25,2.445
2024-08-14 10:02:00,2.4796,2.52,2.46,2.52,2.345,2.46,2.25,2.445
2024-08-14 10:03:00,2.52,2.53,2.47,2.4702,2.345,2.46,2.25,2.445
2024-08-14 10:04:00,2.4701,2.49,2.46,2.4605,2.345,2.46,2.25,2.445
2024-08-14 10:05:00,2.46,2.47,2.45,2.4699,2.345,2.46,2.25,2.445
2024-08-14 10:06:00,2.46,2.4625,2.44,2.4401,2.345,2.46,2.25,2.445
2024-08-14 10:07:00,2.4402,2.46,2.4401,2.4598,2.345,2.46,2.25,2.445
2024-08-14 10:08:00,2.46,2.5,2.46,2.4891,2.345,2.46,2.25,2.445
2024-08-14 10:09:00,2.4896,2.49,2.46,2.4657,2.345,2.46,2.25,2.445
2024-08-14 10:10:00,2.4609,2.48,2.46,2.4698,2.345,2.46,2.25,2.445
2024-08-14 10:11:00,2.465,2.52,2.46,2.51,2.345,2.46,2.25,2.445
2024-08-14 10:12:00,2.5199,2.52,2.49,2.5099,2.345,2.46,2.25,2.445
2024-08-14 10:13:00,2.4916,2.51,2.49,2.49,2.345,2.46,2.25,2.445
2024-08-14 10:14:00,2.5,2.55,2.5,2.55,2.345,2.46,2.25,2.445
2024-08-14 10:15:00,2.5499,2.55,2.5301,2.5483,2.445,2.55,2.41,2.55
2024-08-14 10:16:00,2.5401,2.55,2.51,2.55,2.445,2.55,2.41,2.55
2024-08-14 10:17:00,2.55,2.58,2.54,2.579,2.445,2.55,2.41,2.55
2024-08-14 10:18:00,2.5797,2.65,2.5701,2.6393,2.445,2.55,2.41,2.55
2024-08-14 10:19:00,2.635,2.68,2.6298,2.6301,2.445,2.55,2.41,2.55
2024-08-14 10:20:00,2.635,2.635,2.6,2.621,2.445,2.55,2.41,2.55
2024-08-14 10:21:00,2.6299,2.68,2.6201,2.6389,2.445,2.55,2.41,2.55
2024-08-14 10:22:00,2.64,2.69,2.62,2.67,2.445,2.55,2.41,2.55
2024-08-14 10:23:00,2.67,2.68,2.63,2.6403,2.445,2.55,2.41,2.55
2024-08-14 10:24:00,2.645,2.68,2.645,2.6565,2.445,2.55,2.41,2.55
2024-08-14 10:25:00,2.6699,2.7,2.65,2.699,2.445,2.55,2.41,2.55
2024-08-14 10:26:00,2.7,2.72,2.67,2.68,2.445,2.55,2.41,2.55
2024-08-14 10:27:00,2.68,2.68,2.65,2.6501,2.445,2.55,2.41,2.55
2024-08-14 10:28:00,2.6501,2.6799,2.65,2.66,2.445,2.55,2.41,2.55
2024-08-14 10:29:00,2.66,2.68,2.65,2.6588,2.445,2.55,2.41,2.55
2024-08-14 10:30:00,2.67,2.68,2.65,2.655,2.5499,2.72,2.51,2.6588
2024-08-14 10:31:00,2.65,2.66,2.6,2.6001,2.5499,2.72,2.51,2.6588
2024-08-14 10:32:00,2.605,2.62,2.552,2.56,2.5499,2.72,2.51,2.6588
2024-08-14 10:33:00,2.56,2.57,2.55,2.5591,2.5499,2.72,2.51,2.6588
2024-08-14 10:34:00,2.5514,2.56,2.53,2.53,2.5499,2.72,2.51,2.6588
2024-08-14 10:35:00,2.53,2.6,2.53,2.59,2.5499,2.72,2.51,2.6588
2024-08-14 10:36:00,2.59,2.59,2.5701,2.5894,2.5499,2.72,2.51,2.6588
2024-08-14 10:37:00,2.585,2.59,2.55,2.57,2.5499,2.72,2.51,2.6588
2024-08-14 10:38:00,2.575,2.58,2.57,2.5701,2.5499,2.72,2.51,2.6588
2024-08-14 10:39:00,2.57,2.58,2.56,2.5691,2.5499,2.72,2.51,2.6588
2024-08-14 10:40:00,2.565,2.6,2.56,2.59,2.5499,2.72,2.51,2.6588
2024-08-14 10:41:00,2.6,2.6999,2.6,2.675,2.5499,2.72,2.51,2.6588
2024-08-14 10:42:00,2.68,2.68,2.62,2.6299,2.5499,2.72,2.51,2.6588
2024-08-14 10:43:00,2.6294,2.6296,2.62,2.625,2.5499,2.72,2.51,2.6588
2024-08-14 10:44:00,2.62,2.62,2.58,2.5801,2.5499,2.72,2.51,2.6588
2024-08-14 10:45:00,2.6,2.6299,2.6,2.629,2.67,2.6999,2.53,2.5801
2024-08-14 10:46:00,2.6199,2.62,2.59,2.59,2.67,2.6999,2.53,2.5801
2024-08-14 10:47:00,2.6,2.61,2.6,2.605,2.67,2.6999,2.53,2.5801
2024-08-14 10:48:00,2.61,2.65,2.605,2.62,2.67,2.6999,2.53,2.5801
2024-08-14 10:49:00,2.62,2.63,2.615,2.63,2.67,2.6999,2.53,2.5801
2024-08-14 10:50:00,2.63,2.66,2.6207,2.63,2.67,2.6999,2.53,2.5801
2024-08-14 10:51:00,2.6301,2.66,2.6301,2.6597,2.67,2.6999,2.53,2.5801
2024-08-14 10:52:00,2.6599,2.66,2.65,2.65,2.67,2.6999,2.53,2.5801
2024-08-14 10:53:00,2.6301,2.65,2.63,2.6301,2.67,2.6999,2.53,2.5801
2024-08-14 10:54:00,2.64,2.64,2.62,2.63,2.67,2.6999,2.53,2.5801
2024-08-14 10:55:00,2.63,2.65,2.63,2.6301,2.67,2.6999,2.53,2.5801
2024-08-14 10:56:00,2.6374,2.6374,2.611,2.62,2.67,2.6999,2.53,2.5801
2024-08-14 10:57:00,2.6101,2.62,2.56,2.57,2.67,2.6999,2.53,2.5801
2024-08-14 10:58:00,2.58,2.6,2.57,2.58,2.67,2.6999,2.53,2.5801
2024-08-14 10:59:00,2.5705,2.59,2.57,2.57,2.67,2.6999,2.53,2.5801
2024-08-14 11:00:00,2.57,2.5899,2.56,2.5899,2.6,2.66,2.56,2.57
2024-08-14 11:01:00,2.59,2.6,2.57,2.57,2.6,2.66,2.56,2.57
2024-08-14 11:02:00,2.59,2.59,2.575,2.575,2.6,2.66,2.56,2.57
2024-08-14 11:03:00,2.575,2.58,2.53,2.54,2.6,2.66,2.56,2.57
2024-08-14 11:04:00,2.5332,2.56,2.53,2.555,2.6,2.66,2.56,2.57
2024-08-14 11:05:00,2.56,2.6,2.56,2.57,2.6,2.66,2.56,2.57
2024-08-14 11:06:00,2.5799,2.6,2.578,2.6,2.6,2.66,2.56,2.57
2024-08-14 11:07:00,2.6,2.61,2.5903,2.6099,2.6,2.66,2.56,2.57
2024-08-14 11:08:00,2.6,2.61,2.58,2.59,2.6,2.66,2.56,2.57
2024-08-14 11:09:00,2.59,2.59,2.58,2.5801,2.6,2.66,2.56,2.57
2024-08-14 11:10:00,2.58,2.6,2.58,2.6,2.6,2.66,2.56,2.57
2024-08-14 11:11:00,2.5901,2.63,2.5901,2.61,2.6,2.66,2.56,2.57
2024-08-14 11:12:00,2.605,2.62,2.5804,2.6026,2.6,2.66,2.56,2.57
2024-08-14 11:13:00,2.61,2.61,2.6002,2.61,2.6,2.66,2.56,2.57
2024-08-14 11:14:00,2.6098,2.61,2.57,2.5735,2.6,2.66,2.56,2.57
2024-08-14 11:15:00,2.58,2.58,2.5501,2.56,2.57,2.63,2.53,2.5735
2024-08-14 11:16:00,2.56,2.58,2.5501,2.5501,2.57,2.63,2.53,2.5735
2024-08-14 11:17:00,2.56,2.58,2.53,2.55,2.57,2.63,2.53,2.5735
2024-08-14 11:18:00,2.5409,2.5699,2.5406,2.5406,2.57,2.63,2.53,2.5735
2024-08-14 11:19:00,2.55,2.55,2.53,2.5301,2.57,2.63,2.53,2.5735
2024-08-14 11:20:00,2.53,2.54,2.53,2.5301,2.57,2.63,2.53,2.5735
2024-08-14 11:21:00,2.5309,2.54,2.53,2.5306,2.57,2.63,2.53,2.5735
2024-08-14 11:22:00,2.53,2.535,2.47,2.485,2.57,2.63,2.53,2.5735
2024-08-14 11:23:00,2.47,2.53,2.47,2.53,2.57,2.63,2.53,2.5735
2024-08-14 11:24:00,2.5191,2.5191,2.49,2.495,2.57,2.63,2.53,2.5735
2024-08-14 11:25:00,2.4999,2.5,2.4901,2.5,2.57,2.63,2.53,2.5735
2024-08-14 11:26:00,2.5001,2.51,2.4907,2.5,2.57,2.63,2.53,2.5735
2024-08-14 11:27:00,2.5,2.52,2.49,2.51,2.57,2.63,2.53,2.5735
2024-08-14 11:28:00,2.51,2.51,2.5,2.5,2.57,2.63,2.53,2.5735
2024-08-14 11:29:00,2.5,2.51,2.4905,2.51,2.57,2.63,2.53,2.5735
2024-08-14 11:30:00,2.4999,2.5,2.48,2.48,2.58,2.58,2.47,2.51
2024-08-14 11:31:00,2.4799,2.48,2.4601,2.47,2.58,2.58,2.47,2.51
2024-08-14 11:32:00,2.4694,2.5,2.46,2.4903,2.58,2.58,2.47,2.51
2024-08-14 11:33:00,2.4901,2.53,2.49,2.5295,2.58,2.58,2.47,2.51
2024-08-14 11:34:00,2.5198,2.52,2.5,2.51,2.58,2.58,2.47,2.51
2024-08-14 11:35:00,2.5,2.5099,2.5,2.505,2.58,2.58,2.47,2.51
2024-08-14 11:36:00,2.509,2.509,2.5001,2.505,2.58,2.58,2.47,2.51
2024-08-14 11:37:00,2.51,2.51,2.5001,2.5087,2.58,2.58,2.47,2.51
2024-08-14 11:38:00,2.505,2.51,2.46,2.4709,2.58,2.58,2.47,2.51
2024-08-14 11:39:00,2.4704,2.48,2.4601,2.4785,2.58,2.58,2.47,2.51
2024-08-14 11:40:00,2.4609,2.48,2.46,2.48,2.58,2.58,2.47,2.51
2024-08-14 11:41:00,2.46,2.5,2.4501,2.4996,2.58,2.58,2.47,2.51
2024-08-14 11:42:00,2.495,2.52,2.495,2.495,2.58,2.58,2.47,2.51
2024-08-14 11:43:00,2.4983,2.5,2.4913,2.4913,2.58,2.58,2.47,2.51
2024-08-14 11:44:00,2.495,2.495,2.4901,2.4901,2.58,2.58,2.47,2.51
2024-08-14 11:45:00,2.4942,2.5,2.47,2.4797,2.4999,2.53,2.4501,2.4901
2024-08-14 11:46:00,2.4898,2.4899,2.485,2.4899,2.4999,2.53,2.4501,2.4901
2024-08-14 11:47:00,2.4801,2.49,2.48,2.49,2.4999,2.53,2.4501,2.4901
2024-08-14 11:48:00,2.4999,2.5,2.49,2.49,2.4999,2.53,2.4501,2.4901
2024-08-14 11:49:00,2.49,2.49,2.48,2.49,2.4999,2.53,2.4501,2.4901
2024-08-14 11:50:00,2.48,2.48,2.4701,2.4701,2.4999,2.53,2.4501,2.4901
2024-08-14 11:51:00,2.4799,2.48,2.4715,2.48,2.4999,2.53,2.4501,2.4901
2024-08-14 11:52:00,2.48,2.49,2.47,2.475,2.4999,2.53,2.4501,2.4901
2024-08-14 11:53:00,2.47,2.47,2.41,2.43,2.4999,2.53,2.4501,2.4901
2024-08-14 11:54:00,2.4206,2.44,2.4001,2.41,2.4999,2.53,2.4501,2.4901
2024-08-14 11:55:00,2.41,2.41,2.37,2.3801,2.4999,2.53,2.4501,2.4901
2024-08-14 11:56:00,2.39,2.4,2.38,2.39,2.4999,2.53,2.4501,2.4901
2024-08-14 11:57:00,2.4,2.41,2.381,2.39,2.4999,2.53,2.4501,2.4901
2024-08-14 11:58:00,2.39,2.3965,2.26,2.32,2.4999,2.53,2.4501,2.4901
2024-08-14 11:59:00,2.31,2.33,2.3,2.328,2.4999,2.53,2.4501,2.4901
2024-08-14 12:00:00,2.32,2.33,2.31,2.321,2.4942,2.5,2.26,2.328
2024-08-14 12:01:00,2.32,2.35,2.31,2.34,2.4942,2.5,2.26,2.328
2024-08-14 12:02:00,2.3489,2.37,2.32,2.33,2.4942,2.5,2.26,2.328
2024-08-14 12:03:00,2.34,2.3442,2.3301,2.3442,2.4942,2.5,2.26,2.328
2024-08-14 12:04:00,2.36,2.37,2.35,2.3699,2.4942,2.5,2.26,2.328
2024-08-14 12:05:00,2.37,2.37,2.3591,2.36,2.4942,2.5,2.26,2.328
2024-08-14 12:06:00,2.355,2.37,2.355,2.36,2.4942,2.5,2.26,2.328
2024-08-14 12:07:00,2.362,2.4,2.3601,2.39,2.4942,2.5,2.26,2.328
2024-08-14 12:08:00,2.39,2.4,2.38,2.385,2.4942,2.5,2.26,2.328
2024-08-14 12:09:00,2.38,2.39,2.37,2.38,2.4942,2.5,2.26,2.328
2024-08-14 12:10:00,2.381,2.39,2.37,2.37,2.4942,2.5,2.26,2.328
2024-08-14 12:11:00,2.37,2.38,2.3602,2.37,2.4942,2.5,2.26,2.328
2024-08-14 12:12:00,2.37,2.41,2.365,2.4,2.4942,2.5,2.26,2.328
2024-08-14 12:13:00,2.4099,2.43,2.4085,2.4095,2.4942,2.5,2.26,2.328
2024-08-14 12:14:00,2.4093,2.4214,2.405,2.4214,2.4942,2.5,2.26,2.328
2024-08-14 12:15:00,2.42,2.43,2.4,2.4099,2.32,2.43,2.31,2.4214
2024-08-14 12:16:00,2.39,2.4,2.3701,2.3983,2.32,2.43,2.31,2.4214
2024-08-14 12:17:00,2.3998,2.3998,2.395,2.395,2.32,2.43,2.31,2.4214
2024-08-14 12:18:00,2.3985,2.41,2.3985,2.4,2.32,2.43,2.31,2.4214
2024-08-14 12:19:00,2.4001,2.41,2.4,2.41,2.32,2.43,2.31,2.4214
2024-08-14 12:20:00,2.4,2.41,2.4,2.41,2.32,2.43,2.31,2.4214
2024-08-14 12:21:00,2.41,2.42,2.41,2.41,2.32,2.43,2.31,2.4214
2024-08-14 12:22:00,2.4144,2.42,2.41,2.411,2.32,2.43,2.31,2.4214
2024-08-14 12:23:00,2.4101,2.412,2.4,2.4,2.32,2.43,2.31,2.4214
2024-08-14 12:24:00,2.4,2.4,2.32,2.36,2.32,2.43,2.31,2.4214
2024-08-14 12:25:00,2.36,2.36,2.3402,2.35,2.32,2.43,2.31,2.4214
2024-08-14 12:26:00,2.342,2.36,2.34,2.35,2.32,2.43,2.31,2.4214
2024-08-14 12:27:00,2.36,2.37,2.36,2.365,2.32,2.43,2.31,2.4214
2024-08-14 12:28:00,2.3601,2.3785,2.3601,2.3785,2.32,2.43,2.31,2.4214
2024-08-14 12:29:00,2.375,2.375,2.3702,2.3702,2.32,2.43,2.31,2.4214
2024-08-14 12:30:00,2.3705,2.38,2.35,2.38,2.42,2.43,2.32,2.3702
2024-08-14 12:31:00,2.35,2.36,2.3201,2.36,2.42,2.43,2.32,2.3702
2024-08-14 12:32:00,2.365,2.38,2.365,2.38,2.42,2.43,2.32,2.3702
2024-08-14 12:33:00,2.37,2.3797,2.36,2.3613,2.42,2.43,2.32,2.3702
2024-08-14 12:34:00,2.368,2.375,2.368,2.375,2.42,2.43,2.32,2.3702
2024-08-14 12:35:00,2.38,2.38,2.37,2.3755,2.42,2.43,2.32,2.3702
2024-08-14 12:36:00,2.375,2.3796,2.3709,2.3796,2.42,2.43,2.32,2.3702
2024-08-14 12:37:00,2.38,2.4,2.38,2.4,2.42,2.43,2.32,2.3702
2024-08-14 12:38:00,2.4,2.41,2.39,2.41,2.42,2.43,2.32,2.3702
2024-08-14 12:39:00,2.381,2.3999,2.3701,2.3999,2.42,2.43,2.32,2.3702
2024-08-14 12:40:00,2.3775,2.41,2.3775,2.41,2.42,2.43,2.32,2.3702
2024-08-14 12:41:00,2.4172,2.42,2.38,2.392,2.42,2.43,2.32,2.3702
2024-08-14 12:42:00,2.3975,2.419,2.3975,2.4,2.42,2.43,2.32,2.3702
2024-08-14 12:43:00,2.4,2.42,2.4,2.42,2.42,2.43,2.32,2.3702
2024-08-14 12:44:00,2.38,2.3975,2.38,2.3975,2.42,2.43,2.32,2.3702
2024-08-14 12:45:00,2.38,2.3985,2.38,2.3985,2.3705,2.42,2.3201,2.3975
2024-08-14 12:46:00,2.3801,2.3802,2.3801,2.3802,2.3705,2.42,2.3201,2.3975
2024-08-14 12:47:00,2.4,2.4,2.3801,2.3801,2.3705,2.42,2.3201,2.3975
2024-08-14 12:48:00,2.382,2.4,2.38,2.4,2.3705,2.42,2.3201,2.3975
2024-08-14 12:49:00,2.41,2.42,2.3903,2.405,2.3705,2.42,2.3201,2.3975
2024-08-14 12:50:00,2.4016,2.43,2.4016,2.43,2.3705,2.42,2.3201,2.3975
2024-08-14 12:51:00,2.4399,2.44,2.43,2.4301,2.3705,2.42,2.3201,2.3975
2024-08-14 12:52:00,2.4301,2.4587,2.4301,2.4587,2.3705,2.42,2.3201,2.3975
2024-08-14 12:53:00,2.46,2.46,2.445,2.4494,2.3705,2.42,2.3201,2.3975
2024-08-14 12:54:00,2.445,2.45,2.38,2.38,2.3705,2.42,2.3201,2.3975
2024-08-14 12:55:00,2.41,2.44,2.41,2.44,2.3705,2.42,2.3201,2.3975
2024-08-14 12:56:00,2.4399,2.44,2.4288,2.4392,2.3705,2.42,2.3201,2.3975
2024-08-14 12:57:00,2.4307,2.4307,2.43,2.43,2.3705,2.42,2.3201,2.3975
2024-08-14 12:58:00,2.44,2.44,2.4001,2.4001,2.3705,2.42,2.3201,2.3975
2024-08-14 12:59:00,2.405,2.41,2.4,2.41,2.3705,2.42,2.3201,2.3975
2024-08-14 13:00:00,2.4001,2.41,2.38,2.39,2.38,2.46,2.38,2.41
2024-08-14 13:01:00,2.4001,2.4001,2.4001,2.4001,2.38,2.46,2.38,2.41
2024-08-14 13:02:00,2.4,2.41,2.3901,2.4,2.38,2.46,2.38,2.41
2024-08-14 13:04:00,2.4,2.4,2.4,2.4,2.38,2.46,2.38,2.41
2024-08-14 13:05:00,2.4,2.41,2.4,2.41,2.38,2.46,2.38,2.41
2024-08-14 13:06:00,2.4,2.42,2.4,2.42,2.38,2.46,2.38,2.41
2024-08-14 13:07:00,2.39,2.409,2.39,2.409,2.38,2.46,2.38,2.41
2024-08-14 13:08:00,2.395,2.4,2.39,2.39,2.38,2.46,2.38,2.41
2024-08-14 13:09:00,2.39,2.39,2.35,2.3683,2.38,2.46,2.38,2.41
2024-08-14 13:10:00,2.3699,2.37,2.3596,2.36,2.38,2.46,2.38,2.41
2024-08-14 13:11:00,2.3604,2.3604,2.3604,2.3604,2.38,2.46,2.38,2.41
2024-08-14 13:12:00,2.3601,2.3696,2.36,2.3601,2.38,2.46,2.38,2.41
2024-08-14 13:13:00,2.365,2.37,2.32,2.3201,2.38,2.46,2.38,2.41
2024-08-14 13:14:00,2.33,2.3591,2.33,2.35,2.38,2.46,2.38,2.41
2024-08-14 13:15:00,2.36,2.37,2.35,2.3501,2.4001,2.42,2.32,2.35
2024-08-14 13:16:00,2.3599,2.36,2.3501,2.36,2.4001,2.42,2.32,2.35
2024-08-14 13:17:00,2.3501,2.36,2.32,2.352,2.4001,2.42,2.32,2.35
2024-08-14 13:18:00,2.361,2.361,2.36,2.36,2.4001,2.42,2.32,2.35
2024-08-14 13:19:00,2.36,2.37,2.36,2.36,2.4001,2.42,2.32,2.35
2024-08-14 13:20:00,2.36,2.37,2.36,2.36,2.4001,2.42,2.32,2.35
2024-08-14 13:21:00,2.3629,2.3686,2.3515,2.3686,2.4001,2.42,2.32,2.35
2024-08-14 13:23:00,2.36,2.3612,2.36,2.36,2.4001,2.42,2.32,2.35
2024-08-14 13:24:00,2.351,2.37,2.35,2.37,2.4001,2.42,2.32,2.35
2024-08-14 13:25:00,2.3498,2.35,2.34,2.34,2.4001,2.42,2.32,2.35
2024-08-14 13:26:00,2.35,2.36,2.35,2.36,2.4001,2.42,2.32,2.35
2024-08-14 13:27:00,2.3501,2.37,2.32,2.32,2.4001,2.42,2.32,2.35
2024-08-14 13:28:00,2.3485,2.3485,2.3485,2.3485,2.4001,2.42,2.32,2.35
2024-08-14 13:29:00,2.3499,2.3662,2.3499,2.3662,2.4001,2.42,2.32,2.35
2024-08-14 13:30:00,2.3456,2.3456,2.3456,2.3456,2.36,2.37,2.32,2.3662
2024-08-14 13:31:00,2.355,2.355,2.34,2.34,2.36,2.37,2.32,2.3662
2024-08-14 13:32:00,2.34,2.36,2.34,2.35,2.36,2.37,2.32,2.3662
2024-08-14 13:33:00,2.36,2.37,2.35,2.37,2.36,2.37,2.32,2.3662
2024-08-14 13:34:00,2.34,2.341,2.3,2.3,2.36,2.37,2.32,2.3662
2024-08-14 13:35:00,2.3003,2.3231,2.3003,2.3203,2.36,2.37,2.32,2.3662
2024-08-14 13:36:00,2.3203,2.3203,2.3,2.31,2.36,2.37,2.32,2.3662
2024-08-14 13:37:00,2.32,2.32,2.3,2.3,2.36,2.37,2.32,2.3662
2024-08-14 13:38:00,2.31,2.315,2.305,2.315,2.36,2.37,2.32,2.3662
2024-08-14 13:39:00,2.31,2.32,2.31,2.32,2.36,2.37,2.32,2.3662
2024-08-14 13:40:00,2.32,2.33,2.32,2.32,2.36,2.37,2.32,2.3662
2024-08-14 13:41:00,2.34,2.34,2.3393,2.34,2.36,2.37,2.32,2.3662
2024-08-14 13:42:00,2.345,2.36,2.32,2.32,2.36,2.37,2.32,2.3662
2024-08-14 13:43:00,2.32,2.33,2.32,2.33,2.36,2.37,2.32,2.3662
2024-08-14 13:44:00,2.3306,2.345,2.3306,2.345,2.36,2.37,2.32,2.3662
2024-08-14 13:45:00,2.345,2.345,2.3301,2.3399,2.3456,2.37,2.3,2.345
2024-08-14 13:46:00,2.345,2.37,2.345,2.36,2.3456,2.37,2.3,2.345
2024-08-14 13:47:00,2.36,2.36,2.3305,2.34,2.3456,2.37,2.3,2.345
